customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn,gender_encoded,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_mensuelles_fcfa,charges_totales_fcfa,region,forfait,prix_forfait_fcfa,satisfaction_score,segment
6048-UWKAL,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,0,0,1,0,1,0,True,False,False,True,True,False,False,63240,4199370,Cocody,Fibre-100Mbps,75000,5,VIP (>36m)
5067-DGXLL,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,36.8,No,0,1,0,0,1,0,False,True,False,False,False,False,True,12150,22080,Bouake,Fibre-10Mbps,15000,5,Nouveau (<6m)
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6547.7,Yes,1,1,1,1,1,1,True,False,True,False,False,True,False,63600,3928620,Abidjan-Nord,Fibre-100Mbps,75000,1,VIP (>36m)
9851-QXEEQ,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.7,4346.4,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,62820,2607840,Yopougon,Fibre-100Mbps,75000,1,VIP (>36m)
6281-FKEWS,Female,0,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,0,0,0,0,0,1,False,False,True,False,False,True,False,29430,1359000,Cocody,Fibre-25Mbps,25000,5,VIP (>36m)
8898-KASCD,Male,0,No,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,No,0,1,0,0,0,0,False,False,True,False,False,False,True,21330,785490,Treichville,Fibre-25Mbps,25000,4,VIP (>36m)
9242-TKFSV,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,No,0,1,1,1,0,1,False,False,False,True,True,False,False,39060,2852580,Treichville,Fibre-50Mbps,40000,5,VIP (>36m)
9290-SHCMB,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,No,0,0,0,0,1,1,True,False,False,False,False,True,False,58110,741330,Bouake,Fibre-100Mbps,75000,3,Actif (6-18m)
0743-HNPFG,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No,0,0,1,1,1,1,False,False,True,False,True,False,False,41850,2137500,Yopougon,Fibre-50Mbps,40000,4,VIP (>36m)
2277-BKJKN,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No,0,0,1,0,1,1,True,False,False,True,False,True,False,59520,4328250,Treichville,Fibre-100Mbps,75000,4,VIP (>36m)
9809-IMGCQ,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,58020,1249770,Abidjan-Nord,Fibre-100Mbps,75000,3,Fidele (18-36m)
5208-HFSBT,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Yes,1,0,0,0,1,1,False,False,False,False,True,False,False,33030,61650,Bouake,Fibre-25Mbps,25000,1,Nouveau (<6m)
5035-PGZXH,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,0,0,0,0,1,1,True,False,True,False,False,True,False,64080,3548640,Treichville,Fibre-100Mbps,75000,3,VIP (>36m)
8695-WDYEA,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No,0,1,0,0,1,0,False,False,False,False,False,False,True,30750,30750,San-Pedro,Fibre-25Mbps,25000,5,Nouveau (<6m)
6543-JXSOO,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,No,0,0,1,1,1,1,False,False,True,False,False,False,True,34650,769710,Bouake,Fibre-25Mbps,25000,4,Fidele (18-36m)
8016-ZMGMO,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,No,0,0,1,0,1,1,False,False,True,False,False,False,False,42510,2843310,Marcory,Fibre-50Mbps,40000,5,VIP (>36m)
8605-ITULD,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,0,0,0,1,0,False,True,False,False,False,False,True,11730,11730,Yopougon,Fibre-10Mbps,15000,4,Nouveau (<6m)
3254-YRILK,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1775.8,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,52920,1065480,Yopougon,Fibre-100Mbps,75000,1,Fidele (18-36m)
6416-YJTTB,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,No,0,1,0,0,1,1,True,False,False,False,False,False,False,47700,477390,Abidjan-Nord,Fibre-50Mbps,40000,5,Actif (6-18m)
2667-WYLWJ,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,Yes,1,0,1,1,1,1,False,True,True,False,False,False,True,11850,87000,Bouake,Fibre-10Mbps,15000,2,Actif (6-18m)
4472-VESGY,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,No,0,0,1,1,1,0,True,False,False,False,False,False,False,58890,2996040,Yopougon,Fibre-100Mbps,75000,4,VIP (>36m)
3195-TQDZX,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,No,0,1,0,0,1,1,False,True,False,False,False,True,False,12150,36870,Abidjan-Sud,Fibre-10Mbps,15000,3,Nouveau (<6m)
3128-YOVTD,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,No,0,0,1,1,1,1,True,False,False,False,False,False,False,47490,2411130,Abidjan-Sud,Fibre-50Mbps,40000,4,VIP (>36m)
0529-ONKER,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,1146.65,Yes,1,1,0,0,1,0,True,False,False,False,False,True,False,45390,687990,Plateau,Fibre-50Mbps,40000,1,Actif (6-18m)
1728-CXQBE,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,No,0,1,1,0,1,1,True,False,False,False,False,True,False,56550,3648840,Plateau,Fibre-100Mbps,75000,4,VIP (>36m)
7041-TXQJH,Female,0,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,No,0,0,0,0,0,1,False,False,False,False,True,False,False,24120,887310,Marcory,Fibre-25Mbps,25000,5,VIP (>36m)
5014-GSOUQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,No,0,1,0,0,1,0,False,True,False,True,False,False,True,11970,146190,Yopougon,Fibre-10Mbps,15000,5,Actif (6-18m)
5724-BIDBU,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No,0,1,1,0,1,1,False,False,True,False,False,True,False,33210,1580370,San-Pedro,Fibre-25Mbps,25000,3,VIP (>36m)
0481-SUMCB,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,No,0,0,0,0,1,1,True,False,True,False,False,False,False,61290,2841210,Cocody,Fibre-100Mbps,75000,3,VIP (>36m)
1769-GRUIK,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,No,0,0,0,0,1,1,True,False,False,False,False,True,False,42660,748650,Abidjan-Sud,Fibre-50Mbps,40000,4,Actif (6-18m)
5240-IJOQT,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,44820,44820,San-Pedro,Fibre-50Mbps,40000,2,Nouveau (<6m)
8819-WFGGJ,Male,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,No,0,1,1,0,0,1,False,False,False,True,False,False,False,32460,2276700,Cocody,Fibre-25Mbps,25000,3,VIP (>36m)
7427-AUFPY,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,No,0,1,0,0,1,0,False,True,False,True,True,False,False,11790,605220,Cocody,Fibre-10Mbps,15000,4,VIP (>36m)
2811-POVEX,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,No,0,0,1,1,1,1,True,False,False,False,False,False,False,53070,1278330,Abidjan-Sud,Fibre-100Mbps,75000,3,Fidele (18-36m)
1092-GANHU,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,45990,788130,Yopougon,Fibre-50Mbps,40000,3,Actif (6-18m)
7898-PDWQE,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,No,0,1,1,0,1,0,False,False,False,True,True,False,False,48240,3436290,Abidjan-Sud,Fibre-50Mbps,40000,5,VIP (>36m)
9972-EWRJS,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,No,0,0,1,1,1,1,False,True,False,True,False,False,False,11550,823740,Abidjan-Nord,Fibre-10Mbps,15000,3,VIP (>36m)
9314-IJWSQ,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,1203.9,No,0,0,1,1,1,1,True,False,False,False,False,True,False,50880,722340,Cocody,Fibre-50Mbps,40000,4,Actif (6-18m)
0661-XEYAN,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,Yes,1,0,0,0,0,1,False,False,False,False,False,False,True,15480,15480,Abidjan-Nord,Fibre-10Mbps,15000,3,Nouveau (<6m)
5799-JRCZO,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,No,0,0,0,1,1,0,False,True,False,True,True,False,False,11700,729060,Cocody,Fibre-10Mbps,15000,5,VIP (>36m)
1921-KYSAY,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,No,0,0,0,0,1,1,False,False,True,False,False,True,False,41160,1726230,Abidjan-Sud,Fibre-50Mbps,40000,4,VIP (>36m)
6198-RTPMF,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,No,0,0,1,0,1,0,True,False,False,False,False,True,False,55560,947820,San-Pedro,Fibre-100Mbps,75000,3,Actif (6-18m)
2924-KHUVI,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,No,0,1,1,0,1,1,True,False,True,False,False,True,False,60330,3308970,Marcory,Fibre-100Mbps,75000,3,VIP (>36m)
1925-GMVBW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,No,0,0,0,0,1,0,False,True,False,False,True,False,False,12330,57660,Yamoussoukro,Fibre-10Mbps,15000,3,Nouveau (<6m)
7881-EVUAD,Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,Yes,1,0,0,0,0,1,False,False,False,False,False,True,False,25560,43440,Plateau,Fibre-25Mbps,25000,2,Nouveau (<6m)
6184-DYUOB,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,No,0,0,1,0,1,1,False,True,False,False,False,False,True,11760,33150,Abidjan-Sud,Fibre-10Mbps,15000,3,Nouveau (<6m)
9207-ZPANB,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,No,0,1,0,0,1,0,False,False,True,False,False,True,False,40470,1465980,Treichville,Fibre-50Mbps,40000,5,VIP (>36m)
5766-XQXMQ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,Yes,1,0,0,0,1,1,False,False,False,False,False,False,False,41310,1182300,Yamoussoukro,Fibre-50Mbps,40000,1,Fidele (18-36m)
9327-QSDED,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,No,0,1,0,0,1,0,False,False,False,False,False,False,True,26130,201240,Marcory,Fibre-25Mbps,25000,5,Actif (6-18m)
1656-DRSMG,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,No,0,0,0,0,1,1,True,False,False,False,True,False,False,65910,4201770,Cocody,Fibre-100Mbps,75000,4,VIP (>36m)
3012-VFFMN,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,No,0,0,1,1,1,0,False,True,False,False,False,False,True,12390,95370,Yopougon,Fibre-10Mbps,15000,4,Actif (6-18m)
2984-AFWNC,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,No,0,0,0,0,1,0,True,False,False,False,False,True,False,57240,175890,Cocody,Fibre-100Mbps,75000,4,Nouveau (<6m)
0640-YJTPY,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,No,0,1,1,1,1,0,False,True,False,True,False,False,False,12600,896250,Abidjan-Nord,Fibre-10Mbps,15000,3,VIP (>36m)
8096-LOIST,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,No,0,0,0,0,1,1,False,False,False,False,False,True,False,33720,656040,Cocody,Fibre-25Mbps,25000,3,Fidele (18-36m)
9764-REAFF,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,No,0,0,1,0,1,0,False,True,False,True,False,False,False,11040,634710,Cocody,Fibre-10Mbps,15000,5,VIP (>36m)
3703-VAVCL,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,Yes,1,1,1,1,1,0,True,False,False,False,True,False,False,54000,114030,Treichville,Fibre-100Mbps,75000,2,Nouveau (<6m)
7107-UBYKY,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,No,0,0,1,1,1,1,False,True,False,False,False,True,False,15450,529530,Bouake,Fibre-10Mbps,15000,4,Fidele (18-36m)
4881-GQJTW,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,No,0,1,0,0,1,0,False,True,False,False,True,False,False,11760,180240,Abidjan-Nord,Fibre-10Mbps,15000,4,Actif (6-18m)
8519-QJGJD,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,Yes,1,0,0,0,1,0,True,False,False,False,False,True,False,45210,615570,Cocody,Fibre-50Mbps,40000,2,Actif (6-18m)
7876-DNYAP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,No,0,0,1,1,1,0,False,True,False,True,True,False,False,11880,862170,Plateau,Fibre-10Mbps,15000,3,VIP (>36m)
7905-NJMXS,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,No,0,1,1,0,1,0,False,False,False,False,False,True,False,38520,285000,Cocody,Fibre-50Mbps,40000,4,Actif (6-18m)
2882-WDTBA,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No,0,1,1,1,1,1,False,False,False,True,False,False,False,45450,3232890,Marcory,Fibre-50Mbps,40000,3,VIP (>36m)
2091-GPPIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,No,0,0,1,1,1,1,False,False,False,True,False,True,False,47370,3438090,Plateau,Fibre-50Mbps,40000,5,VIP (>36m)
6326-MTTXK,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,Yes,1,1,0,0,1,0,True,False,False,False,False,True,False,60510,491730,Abidjan-Sud,Fibre-100Mbps,75000,3,Actif (6-18m)
5071-FBJFS,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,0,0,1,1,1,0,False,False,False,False,False,True,False,30180,130260,Cocody,Fibre-25Mbps,25000,5,Nouveau (<6m)
2796-UUZZO,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,No,0,1,1,1,1,1,True,False,False,False,True,False,False,48180,2937810,Plateau,Fibre-50Mbps,40000,4,VIP (>36m)
2429-AYKKO,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,No,0,1,0,0,1,0,False,True,False,True,False,False,False,11910,860460,San-Pedro,Fibre-10Mbps,15000,3,VIP (>36m)
9798-OPFEM,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,No,0,0,0,0,1,1,False,True,False,True,False,True,False,12660,562260,San-Pedro,Fibre-10Mbps,15000,5,VIP (>36m)
0330-IVZHA,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,Yes,1,0,1,0,1,0,True,False,False,False,False,True,False,41970,198090,Marcory,Fibre-50Mbps,40000,2,Nouveau (<6m)
3794-NFNCH,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,No,0,1,1,0,1,1,False,False,False,False,False,False,True,30000,884940,Marcory,Fibre-25Mbps,25000,5,Fidele (18-36m)
5193-QLVZB,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,No,0,1,0,0,1,1,True,False,False,True,False,False,False,62850,3921900,Abidjan-Nord,Fibre-100Mbps,75000,4,VIP (>36m)
7114-AEOZE,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,No,0,0,0,0,1,0,False,True,False,True,False,False,False,11910,676860,Abidjan-Nord,Fibre-10Mbps,15000,3,VIP (>36m)
2886-KEFUM,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,Yes,1,0,1,0,1,1,True,False,True,False,False,True,False,64500,4124250,Abidjan-Sud,Fibre-100Mbps,75000,2,VIP (>36m)
5522-NYKPB,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,No,0,1,1,1,1,0,True,False,False,False,False,True,False,51540,1319430,Abidjan-Nord,Fibre-100Mbps,75000,4,Fidele (18-36m)
4237-RLAQD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,1,1,0,0,1,1,False,False,False,False,False,False,True,27510,27510,Yopougon,Fibre-25Mbps,25000,3,Nouveau (<6m)
9957-YODKZ,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No,0,1,1,0,1,1,True,False,False,False,False,True,False,48480,274260,San-Pedro,Fibre-50Mbps,40000,5,Nouveau (<6m)
6518-KZXCB,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,No,0,1,0,0,1,0,False,True,False,True,False,False,True,15150,339900,Abidjan-Nord,Fibre-10Mbps,15000,4,Fidele (18-36m)
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No,0,0,1,1,1,0,False,False,False,True,False,False,False,48330,1482960,Yopougon,Fibre-50Mbps,40000,3,Fidele (18-36m)
7776-QGYJC,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,No,0,0,1,1,1,1,True,False,False,False,False,False,False,48900,1864380,Cocody,Fibre-50Mbps,40000,3,VIP (>36m)
9313-QOLTZ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,No,0,1,0,0,1,0,False,True,False,False,False,False,True,12540,310980,Yopougon,Fibre-10Mbps,15000,3,Fidele (18-36m)
9651-GTSAQ,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,Yes,1,0,1,0,1,1,True,False,True,False,False,False,False,63660,3461850,Abidjan-Nord,Fibre-100Mbps,75000,1,VIP (>36m)
3186-BAXNB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,Yes,1,0,0,0,1,0,True,False,False,False,False,True,False,55020,55020,Cocody,Fibre-100Mbps,75000,3,Nouveau (<6m)
4672-FOTSD,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,No,0,1,0,0,1,1,False,False,False,False,False,True,False,40350,499380,Cocody,Fibre-50Mbps,40000,5,Actif (6-18m)
0637-YLETY,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,Yes,1,0,0,0,1,1,True,False,False,False,True,False,False,57360,933390,San-Pedro,Fibre-100Mbps,75000,2,Actif (6-18m)
9818-XQCUV,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,No,0,0,0,0,1,0,False,True,False,False,False,False,True,12210,27180,Abidjan-Nord,Fibre-10Mbps,15000,4,Nouveau (<6m)
7338-ERIVA,Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No,0,1,0,1,0,0,False,False,True,False,False,False,False,27030,1074360,Yamoussoukro,Fibre-25Mbps,25000,4,VIP (>36m)
1157-BQCUW,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,44970,44970,Abidjan-Nord,Fibre-50Mbps,40000,1,Nouveau (<6m)
8259-NFJTV,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,No,0,0,1,1,0,0,False,False,False,False,False,False,True,20790,147960,Treichville,Fibre-10Mbps,15000,4,Actif (6-18m)
